Student Enrolment Key,Unit of Study Identifier,Semester,Mode of Study,Gender,Age Category,Dom/Int,Mark,Canvas access Week 1,Canvas access Week 2,Canvas access Week 3,Canvas access Week 4,Canvas access Week 5,Canvas access Week 6,Canvas access Week 7,Canvas access Week 8,Canvas access Week 9,Canvas access Week 10,Canvas access Week 11,Canvas access Week 12,Canvas access Week 13,Canvas access Mid-semester break,Canvas access STUVAC
4855,UNIT M,1,Full Time,F,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4856,UNIT Q,2,Full Time,F,18 and Under,International,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4857,UNIT A,1,Full Time,F,19-21,Domestic,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4858,UNIT H,2,Full Time,M,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4859,UNIT A,1,Full Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4860,UNIT H,2,Full Time,M,18 and Under,International,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4861,UNIT S,1,Full Time,M,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4862,UNIT O,1,Full Time,M,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4863,UNIT K,1,Full Time,F,19-21,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
4864,UNIT H,2,Full Time,F,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4865,UNIT V,2,Full Time,M,19-21,International,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4866,UNIT O,1,Full Time,F,19-21,Domestic,74,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4867,UNIT Q,2,Part Time,F,22-25,Domestic,42,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
4868,UNIT Q,2,Full Time,M,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4869,UNIT G,2,Full Time,F,18 and Under,Domestic,63,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4870,UNIT X,2,Full Time,F,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4871,UNIT G,2,Full Time,F,19-21,Domestic,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4872,UNIT H,2,Full Time,F,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4873,UNIT W,2,Full Time,M,18 and Under,International,50,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
4874,UNIT V,2,Full Time,F,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4875,UNIT A,1,Full Time,F,18 and Under,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4876,UNIT H,2,Full Time,F,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4877,UNIT C,1,Full Time,M,22-25,Domestic,60,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4878,UNIT A,1,Full Time,M,19-21,International,54,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4879,UNIT S,1,Full Time,F,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4880,UNIT W,2,Full Time,M,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4881,UNIT A,1,Full Time,F,19-21,Domestic,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4882,UNIT K,1,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4883,UNIT H,2,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4884,UNIT M,1,Full Time,M,19-21,International,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4885,UNIT K,1,Full Time,F,19-21,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4886,UNIT V,2,Full Time,M,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4887,UNIT V,2,Full Time,F,19-21,International,86,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
4888,UNIT H,2,Full Time,F,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4889,UNIT K,1,Full Time,F,22-25,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4890,UNIT V,2,Full Time,M,19-21,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4891,UNIT C,1,Full Time,M,22-25,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4892,UNIT H,2,Full Time,F,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4893,UNIT Q,2,Full Time,F,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4894,UNIT S,2,Full Time,M,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4895,UNIT S,1,Full Time,M,18 and Under,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4896,UNIT V,2,Full Time,M,19-21,Domestic,69,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4897,UNIT O,1,Full Time,F,19-21,Domestic,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4898,UNIT O,1,Full Time,M,22-25,Domestic,63,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4899,UNIT H,2,Full Time,M,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4900,UNIT K,1,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4901,UNIT S,2,Part Time,M,19-21,Domestic,84,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1
4902,UNIT O,1,Full Time,F,18 and Under,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4903,UNIT O,1,Full Time,F,Over 25,Domestic,32,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4904,UNIT A,1,Full Time,F,18 and Under,Domestic,40,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4905,UNIT G,2,Full Time,M,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4906,UNIT S,2,Full Time,F,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4907,UNIT H,2,Full Time,M,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4908,UNIT K,1,Full Time,M,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4909,UNIT G,2,Full Time,F,19-21,Domestic,58,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
4910,UNIT H,2,Full Time,F,19-21,Domestic,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4911,UNIT S,2,Full Time,M,19-21,Domestic,37,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
4912,UNIT K,1,Full Time,M,22-25,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4913,UNIT V,2,Full Time,F,19-21,International,60,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
4914,UNIT O,1,Full Time,F,18 and Under,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4915,UNIT Z,1,Full Time,F,19-21,International,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4916,UNIT X,1,Full Time,F,18 and Under,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4917,UNIT S,1,Full Time,F,22-25,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4918,UNIT W,2,Full Time,M,18 and Under,International,75,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4919,UNIT S,1,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4920,UNIT T,2,Full Time,M,22-25,International,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4921,UNIT V,2,Full Time,M,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4922,UNIT Z,1,Full Time,F,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4923,UNIT Y,1,Full Time,M,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4924,UNIT Q,2,Full Time,F,Over 25,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4925,UNIT V,2,Full Time,F,18 and Under,Domestic,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4926,UNIT S,1,Full Time,M,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4927,UNIT H,2,Full Time,M,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4928,UNIT O,1,Full Time,F,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4929,UNIT S,1,Full Time,F,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
4930,UNIT Q,2,Full Time,M,19-21,Domestic,59,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4931,UNIT Q,2,Full Time,F,19-21,Domestic,84,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4932,UNIT A,1,Full Time,M,19-21,International,74,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4933,UNIT O,1,Full Time,M,22-25,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4934,UNIT A,1,Full Time,F,19-21,Domestic,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4935,UNIT S,2,Full Time,F,18 and Under,International,57,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
4936,UNIT O,1,Full Time,M,Over 25,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4937,UNIT O,1,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4938,UNIT S,1,Full Time,M,18 and Under,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4939,UNIT X,1,Full Time,M,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4940,UNIT Q,2,Full Time,M,19-21,Domestic,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4941,UNIT T,2,Full Time,M,19-21,Domestic,56,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0
4942,UNIT A,1,Full Time,F,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4943,UNIT O,1,Full Time,M,19-21,International,83,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
4944,UNIT O,1,Full Time,M,19-21,Domestic,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4945,UNIT S,1,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4946,UNIT S,1,Full Time,M,18 and Under,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4947,UNIT S,1,Full Time,M,19-21,International,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4948,UNIT O,1,Full Time,M,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4949,UNIT S,1,Full Time,F,19-21,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4950,UNIT G,2,Full Time,F,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4951,UNIT O,1,Full Time,M,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4952,UNIT Z,1,Full Time,F,18 and Under,Domestic,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4953,UNIT O,1,Full Time,M,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4954,UNIT H,2,Full Time,M,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4955,UNIT H,2,Full Time,M,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4956,UNIT A,1,Full Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4957,UNIT V,2,Full Time,M,19-21,Domestic,75,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4958,UNIT G,2,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4959,UNIT O,1,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4960,UNIT Q,2,Full Time,F,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4961,UNIT O,1,Full Time,M,19-21,International,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4962,UNIT S,1,Full Time,F,18 and Under,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4963,UNIT M,1,Full Time,M,19-21,Domestic,58,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
4964,UNIT Q,2,Full Time,F,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4965,UNIT S,1,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4966,UNIT G,2,Full Time,F,18 and Under,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
4967,UNIT V,2,Full Time,M,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4968,UNIT H,2,Full Time,M,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4969,UNIT O,1,Full Time,F,19-21,Domestic,77,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4970,UNIT C,1,Full Time,F,19-21,International,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4971,UNIT Y,1,Full Time,M,18 and Under,Domestic,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4972,UNIT O,1,Full Time,M,19-21,Domestic,44,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
4973,UNIT O,1,Full Time,F,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4974,UNIT Y,1,Full Time,M,19-21,Domestic,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4975,UNIT C,1,Full Time,M,19-21,Domestic,40,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
4976,UNIT G,2,Full Time,F,18 and Under,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4977,UNIT O,1,Full Time,M,Over 25,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4978,UNIT K,1,Full Time,F,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4979,UNIT G,2,Full Time,F,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4980,UNIT O,1,Full Time,M,22-25,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4981,UNIT G,2,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4982,UNIT H,2,Part Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4983,UNIT G,2,Full Time,F,19-21,International,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4984,UNIT V,2,Full Time,M,19-21,International,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4985,UNIT V,2,Full Time,F,19-21,International,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4986,UNIT Z,1,Full Time,F,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4987,UNIT Q,2,Part Time,F,19-21,International,15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
4988,UNIT G,2,Full Time,M,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4989,UNIT S,2,Full Time,F,19-21,Domestic,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4990,UNIT H,2,Full Time,F,19-21,International,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4991,UNIT T,2,Full Time,F,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4992,UNIT M,1,Full Time,M,19-21,International,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4993,UNIT S,1,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4994,UNIT M,1,Full Time,F,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4995,UNIT O,1,Full Time,M,19-21,International,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4996,UNIT C,1,Full Time,F,19-21,International,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4997,UNIT S,1,Full Time,M,19-21,International,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4998,UNIT G,2,Part Time,F,Over 25,Domestic,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4999,UNIT M,1,Full Time,F,19-21,International,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5000,UNIT V,2,Full Time,F,19-21,International,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5001,UNIT V,2,Full Time,M,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5002,UNIT O,1,Full Time,F,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5003,UNIT O,1,Full Time,F,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5004,UNIT O,1,Full Time,F,19-21,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5005,UNIT O,1,Full Time,F,22-25,Domestic,85,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
5006,UNIT Q,2,Part Time,F,19-21,Domestic,63,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
5007,UNIT V,2,Full Time,M,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5008,UNIT O,1,Full Time,M,19-21,Domestic,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5009,UNIT O,1,Full Time,F,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5010,UNIT A,1,Full Time,M,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5011,UNIT Z,1,Full Time,M,18 and Under,Domestic,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5012,UNIT O,1,Full Time,M,18 and Under,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5013,UNIT X,1,Full Time,M,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5014,UNIT T,2,Full Time,M,19-21,Domestic,69,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0
5015,UNIT O,1,Full Time,F,19-21,Domestic,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5016,UNIT O,1,Full Time,M,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5017,UNIT G,2,Full Time,F,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5018,UNIT Q,2,Full Time,F,18 and Under,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5019,UNIT Q,2,Full Time,M,19-21,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5020,UNIT H,2,Full Time,M,18 and Under,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5021,UNIT M,1,Full Time,M,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5022,UNIT Q,2,Full Time,M,19-21,Domestic,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5023,UNIT H,2,Full Time,M,19-21,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5024,UNIT H,2,Full Time,F,18 and Under,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5025,UNIT K,1,Full Time,M,19-21,Domestic,55,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5026,UNIT H,2,Full Time,F,19-21,International,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5027,UNIT Q,2,Full Time,F,19-21,International,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5028,UNIT Q,2,Full Time,M,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5029,UNIT G,2,Full Time,F,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5030,UNIT H,2,Full Time,F,19-21,Domestic,65,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5031,UNIT H,2,Full Time,M,18 and Under,International,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5032,UNIT X,2,Full Time,F,22-25,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5033,UNIT S,1,Full Time,M,18 and Under,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5034,UNIT V,2,Full Time,M,19-21,International,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5035,UNIT H,2,Full Time,F,19-21,Domestic,58,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5036,UNIT W,2,Full Time,F,19-21,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5037,UNIT V,2,Full Time,F,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5038,UNIT G,2,Full Time,M,18 and Under,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5039,UNIT V,2,Full Time,F,18 and Under,International,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5040,UNIT O,1,Full Time,M,18 and Under,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5041,UNIT A,1,Full Time,F,18 and Under,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5042,UNIT O,1,Full Time,F,18 and Under,International,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5043,UNIT O,1,Full Time,F,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5044,UNIT W,2,Full Time,M,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5045,UNIT H,2,Full Time,M,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5046,UNIT O,1,Full Time,F,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5047,UNIT H,2,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5048,UNIT O,1,Full Time,M,22-25,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5049,UNIT K,1,Full Time,M,19-21,Domestic,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5050,UNIT H,2,Full Time,F,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5051,UNIT H,2,Full Time,M,18 and Under,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5052,UNIT Y,1,Full Time,M,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5053,UNIT H,2,Full Time,F,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5054,UNIT V,2,Full Time,F,19-21,International,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5055,UNIT S,1,Full Time,M,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5056,UNIT Q,2,Full Time,M,22-25,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5057,UNIT G,2,Full Time,M,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5058,UNIT O,1,Full Time,F,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5059,UNIT S,1,Full Time,M,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5060,UNIT O,1,Full Time,F,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5061,UNIT T,2,Full Time,M,19-21,International,58,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5062,UNIT K,1,Part Time,F,22-25,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5063,UNIT V,2,Full Time,M,19-21,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5064,UNIT H,2,Full Time,M,19-21,Domestic,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5065,UNIT O,1,Full Time,M,22-25,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5066,UNIT H,2,Full Time,F,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5067,UNIT Q,2,Full Time,M,19-21,International,93,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
5068,UNIT S,1,Full Time,M,22-25,International,43,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
5069,UNIT X,2,Full Time,M,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5070,UNIT Y,1,Full Time,F,19-21,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5071,UNIT O,1,Full Time,M,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5072,UNIT S,2,Full Time,F,19-21,International,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5073,UNIT T,2,Full Time,F,19-21,Domestic,69,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
5074,UNIT S,1,Full Time,M,22-25,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5075,UNIT Q,2,Full Time,F,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5076,UNIT Q,2,Full Time,M,22-25,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5077,UNIT V,2,Full Time,M,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5078,UNIT H,2,Full Time,M,19-21,International,41,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5079,UNIT H,2,Full Time,M,18 and Under,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5080,UNIT S,1,Full Time,F,19-21,Domestic,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5081,UNIT A,1,Full Time,F,19-21,International,55,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5082,UNIT S,2,Full Time,F,19-21,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5083,UNIT H,2,Full Time,F,19-21,Domestic,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5084,UNIT V,2,Full Time,M,19-21,Domestic,52,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
5085,UNIT Q,2,Full Time,F,18 and Under,International,43,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5086,UNIT Q,2,Full Time,M,18 and Under,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5087,UNIT H,2,Full Time,M,18 and Under,International,47,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5088,UNIT C,1,Part Time,F,22-25,International,65,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5089,UNIT H,2,Full Time,F,22-25,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5090,UNIT Y,1,Full Time,M,18 and Under,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
